node_id,label,type
ORG:Kwr Water Research Institute,Kwr Water Research Institute,ORG
ORG:Water And Sanitation,Water And Sanitation,ORG
LOC:The,The,LOC
ORG:Clínica Y Psicoterapia,Clínica Y Psicoterapia,ORG
ORG:Colegio De Psicólogos,Colegio De Psicólogos,ORG
ORG:De Especialista,De Especialista,ORG
ORG:Integral De Directivos,Integral De Directivos,ORG
SUBJECT:Psychoanalysis,Psychoanalysis,SUBJECT
ORG:Ergo Advanced Research,Ergo Advanced Research,ORG
ORG:Ideas Para,Ideas Para,ORG
ORG:Market Research Companies Spanish Association,Market Research Companies Spanish Association,ORG
ORG:Millward Brown,Millward Brown,ORG
ORG:Millward Brown Europe,Millward Brown Europe,ORG
ORG:Millward Brown Iberia,Millward Brown Iberia,ORG
ORG:Ward Brown,Ward Brown,ORG
ORG:Ynapse Marketing Research,Ynapse Marketing Research,ORG
ORG:Singapore Management University,Singapore Management University,ORG
ORG:Fontin & Amp,Fontin & Amp,ORG
ORG:Gestión De La Comunicación Y Nuevas Tecnologías,Gestión De La Comunicación Y Nuevas Tecnologías,ORG
ORG:Sup De Co,Sup De Co,ORG
EDU:Master in Internet Business,Master in Internet Business,EDU
SUBJECT:Business Administration ICADE,Business Administration ICADE,SUBJECT
ORG:Amc Netw,Amc Netw,ORG
ORG:Carga Tu Coche,Carga Tu Coche,ORG
ORG:Content And Retail,Content And Retail,ORG
ORG:Home Media,Home Media,ORG
ORG:Nicolor 3D,Nicolor 3D,ORG
ORG:You Founder,You Founder,ORG
ORG:Instituto De Liderazgo,Instituto De Liderazgo,ORG
ORG:Esc Lille,Esc Lille,ORG
ORG:Institute Of Corporate Directors,Institute Of Corporate Directors,ORG
ORG:Mysore University,Mysore University,ORG
ORG:Technology Management,Technology Management,ORG
ORG:Dbp Institute,Dbp Institute,ORG
ORG:Technical University Of Catalonia,Technical University Of Catalonia,ORG
ORG:University Of Zurich,University Of Zurich,ORG
SUBJECT:Catalonia-UPC,Catalonia-UPC,SUBJECT
SUBJECT:Zurich,Zurich,SUBJECT
ORG:Staffordshire University,Staffordshire University,ORG
ORG:Univ. Juan Carlos I,Univ. Juan Carlos I,ORG
EDU:Master in Business Administration by IESE,Master in Business Administration by IESE,EDU
EDU:Master in Marketing Management by Esden,Master in Marketing Management by Esden,EDU
EDU:Master in Marketing by Univ,Master in Marketing by Univ,EDU
SUBJECT:Business Administration by IESE,Business Administration by IESE,SUBJECT
SUBJECT:Marketing Management by Esden,Marketing Management by Esden,SUBJECT
SUBJECT:Marketing by Univ,Marketing by Univ,SUBJECT
ORG:Alera Xx,Alera Xx,ORG
ORG:Besam Ibérica,Besam Ibérica,ORG
ORG:Coe Grupo Euroconsult,Coe Grupo Euroconsult,ORG
ORG:Latam Grupo Terratest,Latam Grupo Terratest,ORG
ORG:Rupo Terratest,Rupo Terratest,ORG
ORG:Association Of Young Insurance Professionals,Association Of Young Insurance Professionals,ORG
ORG:International Bar Association,International Bar Association,ORG
ORG:Multilateral Investment Guarantee Agency,Multilateral Investment Guarantee Agency,ORG
ORG:Re Europe,Re Europe,ORG
LOC:Urst,Urst,LOC
ORG:Fundación De Estudios Financieros,Fundación De Estudios Financieros,ORG
ORG:Fundación Impuestos Y Competitividad,Fundación Impuestos Y Competitividad,ORG
ORG:La De,La De,ORG
ORG:Los Gas,Los Gas,ORG
ORG:Papeles De La Fundación,Papeles De La Fundación,ORG
ORG:World Commerce,World Commerce,ORG
SUBJECT:Espa,Espa,SUBJECT
SUBJECT:World Commerce Review,World Commerce Review,SUBJECT
EDU:Bachelor in Audiovisual Communications,Bachelor in Audiovisual Communications,EDU
SUBJECT:Audiovisual Communications,Audiovisual Communications,SUBJECT
ORG:Audiovisual Communications Studies Office,Audiovisual Communications Studies Office,ORG
ORG:Fox Action Movies,Fox Action Movies,ORG
ORG:Fox Family Movies,Fox Family Movies,ORG
ORG:Fox International Channels,Fox International Channels,ORG
ORG:Fox Movies,Fox Movies,ORG
ORG:Gestora De Inversiones Audiovisuales Lasexta,Gestora De Inversiones Audiovisuales Lasexta,ORG
ORG:Gol Play,Gol Play,ORG
ORG:Lasexta 2,Lasexta 2,ORG
ORG:Mediaproducción S,Mediaproducción S,ORG
ORG:Star Movies,Star Movies,ORG
ORG:Star World,Star World,ORG
ORG:Ten Tv,Ten Tv,ORG
ORG:Todo Cine,Todo Cine,ORG
ORG:Xplora And Hogar,Xplora And Hogar,ORG
LOC:. L,. L,LOC
LOC:United Arab Emirates,United Arab Emirates,LOC
ORG:Allianz Popular Asset Management,Allianz Popular Asset Management,ORG
ORG:Allianz Spain,Allianz Spain,ORG
ORG:Asset Management Division,Asset Management Division,ORG
ORG:Banco Popular Group,Banco Popular Group,ORG
ORG:Popular Gestion,Popular Gestion,ORG
ORG:Ensic And Financial Advisory,Ensic And Financial Advisory,ORG
ORG:It Department,It Department,ORG
ORG:Martinsdelima & Am,Martinsdelima & Am,ORG
ORG:Renewable Energy And Recycling,Renewable Energy And Recycling,ORG
LOC:General Ad,General Ad,LOC
ORG:University Of Alcalá Henares,University Of Alcalá Henares,ORG
SUBJECT:Honor of the Orr of San Raimundo Pe,Honor of the Orr of San Raimundo Pe,SUBJECT
SUBJECT:Madrid and from the University of Alcal,Madrid and from the University of Alcal,SUBJECT
ORG:Ars Magazine Magazine,Ars Magazine Magazine,ORG
ORG:Art Committee,Art Committee,ORG
ORG:Art Division,Art Division,ORG
ORG:Association 99,Association 99,ORG
ORG:Collections Legal Group,Collections Legal Group,ORG
ORG:Culture And Sports,Culture And Sports,ORG
ORG:Department Of Art Law And Cultural Heritage,Department Of Art Law And Cultural Heritage,ORG
ORG:Hispanic Society Of America,Hispanic Society Of America,ORG
ORG:International Art Market,International Art Market,ORG
ORG:Itration Court Of Venice,Itration Court Of Venice,ORG
ORG:María Cristina Masaveu Peterson Foundation,María Cristina Masaveu Peterson Foundation,ORG
ORG:Metropolitan Museum Of New,Metropolitan Museum Of New,ORG
ORG:Museo Nacional Centro Arte Reina Sofía,Museo Nacional Centro Arte Reina Sofía,ORG
ORG:Permanent Commission,Permanent Commission,ORG
ORG:Spanish Art Law Association,Spanish Art Law Association,ORG
ORG:Spanish Chapter,Spanish Chapter,ORG
ORG:Tigation And Arbitration,Tigation And Arbitration,ORG
ORG:Y C,Y C,ORG
ORG:Ázquez Circle,Ázquez Circle,ORG
LOC:Ajal A,Ajal A,LOC
LOC:Rado National Museum,Rado National Museum,LOC
LOC:Ramón,Ramón,LOC
LOC:Sorolla Museum,Sorolla Museum,LOC
ORG:Gies College Of Business,Gies College Of Business,ORG
ORG:Industrial Computing,Industrial Computing,ORG
ORG:Industrial Engineering Management,Industrial Engineering Management,ORG
ORG:Industrial Management,Industrial Management,ORG
ORG:Ludwing Maximilians Universitt München,Ludwing Maximilians Universitt München,ORG
ORG:Organizational Engineering,Organizational Engineering,ORG
ORG:Strategic Organization Design,Strategic Organization Design,ORG
ORG:University Of Illinois Urbana Champaign,University Of Illinois Urbana Champaign,ORG
SUBJECT:Automation,Automation,SUBJECT
SUBJECT:Illinois Urbana-Champaign,Illinois Urbana-Champaign,SUBJECT
SUBJECT:Organizational Engineering &amp,Organizational Engineering &amp,SUBJECT
ORG:Industry 4. 0 Commission Of The Colegio Oficial De Ingenieros Industriales De Madrid,Industry 4. 0 Commission Of The Colegio Oficial De Ingenieros Industriales De Madrid,ORG
ORG:Ntt Data,Ntt Data,ORG
ORG:Of Advisors,Of Advisors,ORG
LOC:Minsai,Minsai,LOC
LOC:Nae,Nae,LOC
ORG:And Research Experience,And Research Experience,ORG
ORG:Applied Economy Department,Applied Economy Department,ORG
ORG:Committee For International Cooperation For Development,Committee For International Cooperation For Development,ORG
ORG:Consultation Committee,Consultation Committee,ORG
ORG:Cuela Diplomática,Cuela Diplomática,ORG
ORG:De P,De P,ORG
ORG:Department Of Economic Environment,Department Of Economic Environment,ORG
ORG:Economic Environment,Economic Environment,ORG
ORG:Economic Policy,Economic Policy,ORG
ORG:Economics And Business Management,Economics And Business Management,ORG
ORG:Economics Faculty,Economics Faculty,ORG
ORG:Economía Mundial,Economía Mundial,ORG
ORG:Económico De Iberoamérica,Económico De Iberoamérica,ORG
ORG:El Nuevo Model,El Nuevo Model,ORG
ORG:Faculty Of Economics And Business Sciences,Faculty Of Economics And Business Sciences,ORG
ORG:Of Countries,Of Countries,ORG
ORG:San Pablo University,San Pablo University,ORG
ORG:Universidad De Extremadura,Universidad De Extremadura,ORG
SUBJECT:Analysis of Countries at the Escuela Diplom,Analysis of Countries at the Escuela Diplom,SUBJECT
SUBJECT:Applied Economics at San Pablo University,Applied Economics at San Pablo University,SUBJECT
SUBJECT:Applied Economy Department,Applied Economy Department,SUBJECT
SUBJECT:Countries,Countries,SUBJECT
SUBJECT:Department of Economic Environment,Department of Economic Environment,SUBJECT
SUBJECT:Economic Environment &amp,Economic Environment &amp,SUBJECT
SUBJECT:Economic Policy,Economic Policy,SUBJECT
SUBJECT:Economics and Business Management,Economics and Business Management,SUBJECT
SUBJECT:Economics and Business Sciences,Economics and Business Sciences,SUBJECT
ORG:Electronics Engineering,Electronics Engineering,ORG
ORG:National Telecommunications Institute,National Telecommunications Institute,ORG
EDU:Master in telecom management,Master in telecom management,EDU
ORG:Am & Amp,Am & Amp,ORG
ORG:Lysys Mason,Lysys Mason,ORG
ORG:Mahou Group,Mahou Group,ORG
ORG:Mit Innovators U35,Mit Innovators U35,ORG
ORG:Olvie Insurance,Olvie Insurance,ORG
ORG:Royal Commission,Royal Commission,ORG
ORG:Sense Case,Sense Case,ORG
ORG:Spain Tech Center,Spain Tech Center,ORG
LOC:Inn,Inn,LOC
LOC:San Franciso Usa,San Franciso Usa,LOC
LOC:Tam,Tam,LOC
ORG:Ifhe University,Ifhe University,ORG
ORG:West Bengal University Of Technology,West Bengal University Of Technology,ORG
SUBJECT:Marketing and Finance,Marketing and Finance,SUBJECT
SUBJECT:Research Methods,Research Methods,SUBJECT
ORG:Axis Bank,Axis Bank,ORG
ORG:Babes Bolyai University,Babes Bolyai University,ORG
ORG:Social European Fund,Social European Fund,ORG
SUBJECT:Corporate Governance and CEO Compensation,Corporate Governance and CEO Compensation,SUBJECT
LOC:Orange Romania S,Orange Romania S,LOC
ORG:Computer Systems Engineering,Computer Systems Engineering,ORG
ORG:Universidad Francisco Marroquín,Universidad Francisco Marroquín,ORG
EDU:Bachelor in Computer Systems Engineering,Bachelor in Computer Systems Engineering,EDU
SUBJECT:Computer Systems Engineering,Computer Systems Engineering,SUBJECT
ORG:Case Western Reserve University,Case Western Reserve University,ORG
ORG:Cuela De Alta Dirección Y Administración,Cuela De Alta Dirección Y Administración,ORG
ORG:Department Of Defense,Department Of Defense,ORG
ORG:Indian School Of Business,Indian School Of Business,ORG
ORG:Information Systems Project,Information Systems Project,ORG
ORG:Instituto De Altos Estudios,Instituto De Altos Estudios,ORG
ORG:Instituto De Centro América De Administración De Empresas,Instituto De Centro América De Administración De Empresas,ORG
ORG:Instituto De Desarollo Empresarial De Guayaquil,Instituto De Desarollo Empresarial De Guayaquil,ORG
ORG:Instituto Tecnológico De Monterrey,Instituto Tecnológico De Monterrey,ORG
ORG:La Superior De Y Administración De Negocios,La Superior De Y Administración De Negocios,ORG
ORG:Ministry Of Finance,Ministry Of Finance,ORG
ORG:Ministry Of Interior,Ministry Of Interior,ORG
ORG:National Reconstruction Committee,National Reconstruction Committee,ORG
ORG:Norwegian School Of Management,Norwegian School Of Management,ORG
ORG:Universidad Adolfo Ibáñez,Universidad Adolfo Ibáñez,ORG
ORG:Universidad Argentina De La Empresa,Universidad Argentina De La Empresa,ORG
ORG:Universidad Austral,Universidad Austral,ORG
ORG:Universidad Carlos Tercero,Universidad Carlos Tercero,ORG
ORG:Universidad De Cadiz,Universidad De Cadiz,ORG
LOC:Ato,Ato,LOC
LOC:Cadiz,Cadiz,LOC
LOC:Ella,Ella,LOC
LOC:Francisco Marro,Francisco Marro,LOC
LOC:Guatemala,Guatemala,LOC
LOC:Guayaquil,Guayaquil,LOC
LOC:Monte,Monte,LOC
LOC:Norway,Norway,LOC
LOC:Olavide,Olavide,LOC
LOC:Pablo De,Pablo De,LOC
LOC:Perú,Perú,LOC
LOC:Santiago,Santiago,LOC
LOC:Seville,Seville,LOC
ORG:Centro De Estudios Tributarios,Centro De Estudios Tributarios,ORG
EDU:Master in tributary law in,Master in tributary law in,EDU
SUBJECT:Law in,Law in,SUBJECT
ORG:Diaz Arias Bureau,Diaz Arias Bureau,ORG
ORG:Ac Hoteles,Ac Hoteles,ORG
ORG:Ac Nielsen,Ac Nielsen,ORG
ORG:Instituto De Estudios Superiores De Empresa,Instituto De Estudios Superiores De Empresa,ORG
ORG:La Sirena,La Sirena,ORG
ORG:Media Planning,Media Planning,ORG
ORG:Minas De Figar,Minas De Figar,ORG
ORG:Mining Engineering,Mining Engineering,ORG
ORG:Siemens Ag,Siemens Ag,ORG
ORG:Taylor Nelson Sof,Taylor Nelson Sof,ORG
ORG:University Of Nottingham,University Of Nottingham,ORG
EDU:Master in Business Administration - ExMBA,Master in Business Administration - ExMBA,EDU
EDU:Master in Tourism Management,Master in Tourism Management,EDU
SUBJECT:Business Administration - ExMBA,Business Administration - ExMBA,SUBJECT
SUBJECT:Master in Tourism Management,Master in Tourism Management,SUBJECT
SUBJECT:Mining Engineering,Mining Engineering,SUBJECT
SUBJECT:Nottingham,Nottingham,SUBJECT
ORG:Universidad Alcalá De Henares,Universidad Alcalá De Henares,ORG
EDU:Master in Humanistic Psychology,Master in Humanistic Psychology,EDU
SUBJECT:Humanistic Psychology,Humanistic Psychology,SUBJECT
ORG:Bmc Stra,Bmc Stra,ORG
ORG:Chips Ahoy,Chips Ahoy,ORG
ORG:Coca Cola,Coca Cola,ORG
LOC:Allina Blanca,Allina Blanca,LOC
ORG:Spanish Council Of State,Spanish Council Of State,ORG
ORG:Computer Engineering Upm,Computer Engineering Upm,ORG
ORG:Computer Science And Technology,Computer Science And Technology,ORG
ORG:Eoi Business School,Eoi Business School,ORG
ORG:Erickson Institute,Erickson Institute,ORG
SUBJECT:Coaching Psychology,Coaching Psychology,SUBJECT
SUBJECT:Computer Engineering UPM,Computer Engineering UPM,SUBJECT
SUBJECT:Computer Science and Technology,Computer Science and Technology,SUBJECT
SUBJECT:EMDR Therapy for the Treatment of Trauma,EMDR Therapy for the Treatment of Trauma,SUBJECT
SUBJECT:Psychotherapy and Ericksonian Hypnosis,Psychotherapy and Ericksonian Hypnosis,SUBJECT
ORG:Arris Group Inc,Arris Group Inc,ORG
ORG:C Cor Corp,C Cor Corp,ORG
ORG:Cube Corp,Cube Corp,ORG
ORG:Eads Group,Eads Group,ORG
ORG:Ibm Spain,Ibm Spain,ORG
ORG:Krop Audiovisual,Krop Audiovisual,ORG
ORG:Online Telecom,Online Telecom,ORG
ORG:Serendeepia Research,Serendeepia Research,ORG
ORG:Andres Y,Andres Y,ORG
ORG:Association Of Young Entrepreneurs Of Madrid,Association Of Young Entrepreneurs Of Madrid,ORG
ORG:Business Europe,Business Europe,ORG
ORG:Gomez Acebo & Am,Gomez Acebo & Am,ORG
ORG:Labor Law Department Of Ey Abogados,Labor Law Department Of Ey Abogados,ORG
LOC:Iña,Iña,LOC
ORG:Deimos Space,Deimos Space,ORG
ORG:Eads Casa E,Eads Casa E,ORG
ORG:Interaction Connect Group,Interaction Connect Group,ORG
ORG:Reate International Universities,Reate International Universities,ORG
LOC:Denodo,Denodo,LOC
LOC:Spac,Spac,LOC
ORG:And Bio,And Bio,ORG
SUBJECT:High performance simulation of complex fluids,High performance simulation of complex fluids,SUBJECT
SUBJECT:Nanoscience and Biophysics,Nanoscience and Biophysics,SUBJECT
ORG:Certified Information Systems Auditor,Certified Information Systems Auditor,ORG
ORG:Risk And Information Systems Control,Risk And Information Systems Control,ORG
SUBJECT:Risk and Information Systems Control,Risk and Information Systems Control,SUBJECT
ORG:Digital Law Department,Digital Law Department,ORG
ORG:Universidad Pública Del País Vasco,Universidad Pública Del País Vasco,ORG
ORG:Mckinsey And Co,Mckinsey And Co,ORG
ORG:Mckinsey And Co.,Mckinsey And Co.,ORG
ORG:Svp Strategy & Am,Svp Strategy & Am,ORG
ORG:Telefonica Global Procurement,Telefonica Global Procurement,ORG
ORG:Esade Business & Amp,Esade Business & Amp,ORG
ORG:Proyecto Promociona,Proyecto Promociona,ORG
ORG:University Of Pittsburgh,University Of Pittsburgh,ORG
ORG:Wake Forest University,Wake Forest University,ORG
SUBJECT:Pittsburgh,Pittsburgh,SUBJECT
ORG:Peking University,Peking University,ORG
SUBJECT:Chinese,Chinese,SUBJECT
SUBJECT:Chinese Language and Literature,Chinese Language and Literature,SUBJECT
SUBJECT:Regional Studies East Asia,Regional Studies East Asia,SUBJECT
ORG:Education Science Institute,Education Science Institute,ORG
ORG:Itude Certificate,Itude Certificate,ORG
EDU:Master in Business Administration and Human Resources,Master in Business Administration and Human Resources,EDU
SUBJECT:Business Administration and Human Resources,Business Administration and Human Resources,SUBJECT
ORG:Management Information Systems,Management Information Systems,ORG
ORG:Sharif University Of Technology,Sharif University Of Technology,ORG
ORG:Systems And Operations Management,Systems And Operations Management,ORG
ORG:University Of Tehran,University Of Tehran,ORG
SUBJECT:Engineering at Sharif University of Technology,Engineering at Sharif University of Technology,SUBJECT
SUBJECT:Information Systems and Operations Management at HEC Paris,Information Systems and Operations Management at HEC Paris,SUBJECT
SUBJECT:Tehran,Tehran,SUBJECT
EDU:Master in Food Marketing,Master in Food Marketing,EDU
SUBJECT:Food Marketing,Food Marketing,SUBJECT
ORG:And New Business Development,And New Business Development,ORG
ORG:Nielsen Press,Nielsen Press,ORG
ORG:Nielsen Spain,Nielsen Spain,ORG
ORG:Nielsen Training And Talent Development,Nielsen Training And Talent Development,ORG
EDU:Master in Coporate Taxation,Master in Coporate Taxation,EDU
SUBJECT:Business Administration from Cunef - Universidad Complutense de Madrid,Business Administration from Cunef - Universidad Complutense de Madrid,SUBJECT
SUBJECT:Coporate Taxation,Coporate Taxation,SUBJECT
ORG:Bme Institute,Bme Institute,ORG
ORG:Vestor Relations And Treasury,Vestor Relations And Treasury,ORG
EDU:Bachelor in Anthropology,Bachelor in Anthropology,EDU
EDU:Bachelor in Digital Design,Bachelor in Digital Design,EDU
EDU:Bachelor in Technical Architecture,Bachelor in Technical Architecture,EDU
SUBJECT:Digital Design,Digital Design,SUBJECT
SUBJECT:Technical Architecture,Technical Architecture,SUBJECT
ORG:Fjord By Accenture,Fjord By Accenture,ORG
