source,target,relation
PROF_1180,SUBJECT:Computer Science,Teaches
PROF_1180,SUBJECT:Mathematical Engineering,Teaches
PROF_1180,SUBJECT:Mathematics,Teaches
PROF_1180,ORG:Komorebi Ai Technologies,Worked at
PROF_1180,LOC:Spain,Worked in
PROF_1181,ORG:Creative Writing School,Studied at
PROF_1181,ORG:International Business,Studied at
PROF_1181,ORG:Universitat Pompeu Fabra,Studied at
PROF_1181,ORG:University Of Oxford,Studied at
PROF_1181,ORG:University Of Westmister,Studied at
PROF_1181,SUBJECT:International Business,Teaches
PROF_1181,SUBJECT:Oxford,Teaches
PROF_1181,SUBJECT:Westmister,Teaches
PROF_1182,ORG:Academic Ba,Studied at
PROF_1182,ORG:Ai & Robotics,Studied at
PROF_1182,ORG:Iversitat Politcnica De Cat,Studied at
PROF_1182,ORG:Robotics & Automation,Studied at
PROF_1182,EDU:Bachelor in Telecommunications,Has degree
PROF_1182,EDU:M.Sc,Has degree
PROF_1182,EDU:MBA,Has degree
PROF_1182,EDU:Ph.D,Has degree
PROF_1182,SUBJECT:AI & Robotics,Teaches
PROF_1182,SUBJECT:Artificial Intelligence,Teaches
PROF_1182,SUBJECT:Business Administration IE Business School,Teaches
PROF_1182,SUBJECT:Robotics & Automation,Teaches
PROF_1182,SUBJECT:Telecommunications,Teaches
PROF_1182,ORG:External Data Solutions,Worked at
PROF_1182,ORG:Synergic Partners,Worked at
PROF_1182,ORG:Telefonica Tech,Worked at
PROF_1182,ORG:Universidad Carlos III de Madrid,Worked at
PROF_1182,LOC:Spain,Worked in
PROF_1183,ORG:Northwestern Pritzker School Of Law,Studied at
PROF_1183,ORG:Universidad Complutense de Madrid,Studied at
PROF_1183,EDU:LL.M,Has degree
PROF_1183,SUBJECT:Laws,Teaches
PROF_1183,ORG:Baker Mckenzie,Worked at
PROF_1183,ORG:Corporate And Finance Department,Worked at
PROF_1183,ORG:Transactional & Energy Group,Worked at
PROF_1183,LOC:Garrigues,Worked in
PROF_1183,LOC:Spain,Worked in
PROF_1183,LOC:United States,Worked in
PROF_1184,ORG:Academic Bac,Studied at
PROF_1184,ORG:Universidad Autónoma De Madrid,Studied at
PROF_1184,SUBJECT:Economics and Business,Teaches
PROF_1184,ORG:Advisory Committee,Worked at
PROF_1184,ORG:And International Affairs,Worked at
PROF_1184,ORG:Financial Intermediaries Department,Worked at
PROF_1184,ORG:Market Infrastructures And Accounting,Worked at
PROF_1184,ORG:O Cp,Worked at
PROF_1184,ORG:Office Of The,Worked at
PROF_1184,ORG:Primary Markets Department,Worked at
PROF_1184,ORG:Secondary Markets Department,Worked at
PROF_1186,ORG:And Public Relations,Studied at
PROF_1186,ORG:Universidad Europea,Studied at
PROF_1186,EDU:Bachelor in Advertising and Public Relations,Has degree
PROF_1186,SUBJECT:Advertising and Public Relations,Teaches
PROF_1186,ORG:C C,Worked at
PROF_1186,ORG:C De C,Worked at
PROF_1186,ORG:Club De Creativos De España,Worked at
PROF_1186,ORG:Design & New Formats,Worked at
PROF_1186,ORG:Design Ex,Worked at
PROF_1186,ORG:Ntt Dis,Worked at
PROF_1186,ORG:Play Restart,Worked at
PROF_1186,ORG:World Design Capital Valencia,Worked at
PROF_1186,LOC:Madrid,Worked in
PROF_1187,ORG:Cambridge University,Studied at
PROF_1187,ORG:Damascus University,Studied at
PROF_1187,EDU:Doctor of Philosophy,Has degree
PROF_1187,SUBJECT:Philosophy,Teaches
PROF_1187,SUBJECT:Philosophy in Architecture and Urban Studies Cambridge University,Teaches
PROF_1187,ORG:Centro Educativo Para La Regeneración De Construcción Y Arquitectura Artesanal,Worked at
PROF_1187,LOC:Spain,Worked in
PROF_1187,LOC:Syria,Worked in
PROF_1188,ORG:Ab English And Economics,Studied at
PROF_1188,ORG:Cornell Business School,Studied at
PROF_1188,ORG:Dartmouth College,Studied at
PROF_1188,ORG:Stanford Graduate School Of Business,Studied at
PROF_1188,EDU:MBA,Has degree
PROF_1188,ORG:Bain And Company,Worked at
PROF_1188,ORG:Channel Investment Group,Worked at
PROF_1188,ORG:Emont Ventures,Worked at
PROF_1188,ORG:Generation Ventures,Worked at
PROF_1188,ORG:Leucadia National Corp,Worked at
PROF_1188,ORG:Partner Ventures,Worked at
PROF_1188,ORG:Price Waterhouse & Company,Worked at
PROF_1188,LOC:Boston,Worked in
PROF_1188,LOC:Menlo Park,Worked in
PROF_1188,LOC:Park City,Worked in
PROF_1188,LOC:San Francisco,Worked in
PROF_1188,LOC:San Mateo,Worked in
PROF_1190,ORG:University Of Law,Studied at
PROF_1190,EDU:Bachelor in Business Administration,Has degree
PROF_1190,SUBJECT:Business Administration,Teaches
PROF_1190,LOC:England,Worked in
PROF_1190,LOC:Hill,Worked in
PROF_1190,LOC:Spain,Worked in
PROF_1190,LOC:Wales,Worked in
PROF_1191,ORG:Iversitat De Barcelona,Studied at
PROF_1191,ORG:Universitat Politcnica De Valncia,Studied at
PROF_1191,ORG:University Of Westminster,Studied at
PROF_1191,EDU:Bachelor in Economics,Has degree
PROF_1191,EDU:MBA,Has degree
PROF_1191,EDU:PhD,Has degree
PROF_1191,SUBJECT:Design Management,Teaches
PROF_1191,SUBJECT:Economics,Teaches
PROF_1191,SUBJECT:Westminster,Teaches
PROF_1191,ORG:Bcd Barcelona Centre De Disseny,Worked at
PROF_1191,ORG:Design Management Institute Advisory Council,Worked at
PROF_1191,ORG:Instituto De Investigación Y Desarrollo En Diseño Industrial Del Inti,Worked at
PROF_1191,ORG:Nesta Pioneers,Worked at
PROF_1191,ORG:Trade Association Of Short Staple Spinners And Weavers,Worked at
PROF_1191,ORG:Xenia Viladas Design Management Consultants,Worked at
PROF_1191,LOC:Argentina,Worked in
PROF_1192,ORG:& Communication,Studied at
PROF_1192,ORG:Autónoma University,Studied at
PROF_1192,SUBJECT:Marketing & Communication,Teaches
PROF_1192,SUBJECT:Psychology,Teaches
PROF_1192,ORG:Coca Cola Atlanta,Worked at
PROF_1192,ORG:Coca Cola Spain,Worked at
PROF_1192,ORG:Ergo Advanced Research,Worked at
PROF_1192,ORG:Human Resources Department,Worked at
PROF_1192,ORG:Madrid Image,Worked at
PROF_1192,ORG:Unt Direct,Worked at
PROF_1192,LOC:Millward Brown,Worked in
PROF_1192,LOC:Ntar,Worked in
PROF_1192,LOC:Spain,Worked in
PROF_1193,ORG:Arizona State University,Studied at
PROF_1193,ORG:California State University,Studied at
PROF_1193,ORG:Management Information Systems,Studied at
PROF_1193,EDU:MBA,Has degree
PROF_1193,EDU:Ph.D,Has degree
PROF_1193,SUBJECT:Business Administration,Teaches
PROF_1193,SUBJECT:Management Information Systems,Teaches
PROF_1193,SUBJECT:Research Methodology,Teaches
PROF_1193,SUBJECT:Supply Chain Management,Teaches
PROF_1193,ORG:Amazon Web Services,Worked at
PROF_1193,ORG:Digital Technology Strategist,Worked at
PROF_1193,ORG:Ernst & Young,Worked at
PROF_1195,ORG:Industry Innovation And Infra,Studied at
PROF_1195,ORG:Korea University,Studied at
PROF_1195,ORG:Virginia Tech,Studied at
PROF_1195,EDU:B.A,Has degree
PROF_1195,EDU:M.S,Has degree
PROF_1195,EDU:Ph.D,Has degree
PROF_1195,SUBJECT:Business Administration,Teaches
PROF_1195,SUBJECT:Marketing,Teaches
PROF_1196,ORG:National University Of Singapore,Studied at
PROF_1196,ORG:Renmin University,Studied at
PROF_1196,ORG:Science And Engineering,Studied at
PROF_1196,EDU:Master in Management Science and Engineering,Has degree
PROF_1196,EDU:Ph.D,Has degree
PROF_1196,SUBJECT:Information Systems and Analytics,Teaches
PROF_1196,SUBJECT:Management Science and Engineering,Teaches
PROF_1196,SUBJECT:Singapore,Teaches
PROF_1196,ORG:Industry Innovation And Infrastructure,Worked at
PROF_1196,LOC:Beijing,Worked in
PROF_1196,LOC:China,Worked in
PROF_1197,ORG:Museo Reina Sofía,Studied at
PROF_1197,ORG:Universidad Autónoma De Madrid,Studied at
PROF_1197,ORG:Universidad Autónoma de Madrid,Studied at
PROF_1197,ORG:Universidad Complutense de Madrid,Studied at
PROF_1197,ORG:Universidad Estadual De Campinas,Studied at
PROF_1197,EDU:Bachelor in Social Communication,Has degree
PROF_1197,EDU:Master in Contemporary Art History And Visual Culture,Has degree
PROF_1197,EDU:PhD,Has degree
PROF_1197,SUBJECT:Art History,Teaches
PROF_1197,SUBJECT:Contemporary Art History And Visual Culture,Teaches
PROF_1197,SUBJECT:Social Communication,Teaches
PROF_1199,ORG:Academy Of European Law,Studied at
PROF_1199,ORG:European University Institute,Studied at
PROF_1199,ORG:Faculty Of Law,Studied at
PROF_1199,ORG:Global Studies Institute Of,Studied at
PROF_1199,ORG:International Law,Studied at
PROF_1199,ORG:University Of Geneva,Studied at
PROF_1199,ORG:Université Montesquieu Bordeaux Iv,Studied at
PROF_1199,EDU:Bachelor in Law and International Relations,Has degree
PROF_1199,EDU:LL.M,Has degree
PROF_1199,EDU:Master in European and International Law,Has degree
PROF_1199,EDU:Ph.D,Has degree
PROF_1199,SUBJECT:European Law,Teaches
PROF_1199,SUBJECT:European Studies,Teaches
PROF_1199,SUBJECT:European and International Law,Teaches
PROF_1199,SUBJECT:Geneva,Teaches
PROF_1199,SUBJECT:Law and International Relations,Teaches
PROF_1199,SUBJECT:Law of the University of Geneva,Teaches
PROF_1200,ORG:Business & Information Management,Studied at
PROF_1200,ORG:Erasmus University Rotterdam,Studied at
PROF_1200,ORG:Hua University,Studied at
PROF_1200,ORG:Management Information Systems,Studied at
PROF_1200,ORG:Tilburg University,Studied at
PROF_1200,ORG:University Of International Relations,Studied at
PROF_1200,EDU:M.Sc,Has degree
PROF_1200,EDU:Ph.D,Has degree
PROF_1200,SUBJECT:Business & Information Management,Teaches
PROF_1200,SUBJECT:Business Information Management,Teaches
PROF_1200,SUBJECT:Information Management,Teaches
PROF_1200,SUBJECT:International Relations,Teaches
PROF_1200,SUBJECT:Management Information Systems,Teaches
PROF_1200,ORG:Athora Insurance,Worked at
PROF_1200,ORG:Industry Innovation And Infra,Worked at
PROF_1200,LOC:Netherlands,Worked in
PROF_1201,ORG:Climate Action,Studied at
PROF_1201,ORG:Duke University,Studied at
PROF_1201,ORG:Hong Kong University Of Science And Technology,Studied at
PROF_1201,ORG:Industry Innovation And Infrastructure,Studied at
PROF_1201,ORG:Nanjing University,Studied at
PROF_1201,EDU:B.S,Has degree
PROF_1201,EDU:M.A,Has degree
PROF_1201,EDU:Ph.D,Has degree
PROF_1201,SUBJECT:Accounting,Teaches
PROF_1201,SUBJECT:Economics,Teaches
PROF_1201,SUBJECT:Science and Technology,Teaches
PROF_1202,ORG:Finance & Banking,Studied at
PROF_1202,ORG:Hong Kong University Of Science And Technology,Studied at
PROF_1202,ORG:New York University,Studied at
PROF_1202,ORG:Zhejiang University,Studied at
PROF_1202,EDU:Ph.D,Has degree
PROF_1202,SUBJECT:Economics in Finance & Banking,Teaches
PROF_1202,SUBJECT:Politics,Teaches
PROF_1202,SUBJECT:Science and Technology,Teaches
PROF_1202,SUBJECT:Social Science,Teaches
PROF_1203,ORG:Computing Laboratory,Studied at
PROF_1203,ORG:Innovation And Infraest,Studied at
PROF_1203,ORG:Oxford University,Studied at
PROF_1203,ORG:Systems Engineering And Computation,Studied at
PROF_1203,ORG:Universidad De Los Andes,Studied at
PROF_1203,EDU:B.Sc,Has degree
PROF_1203,EDU:M.Sc,Has degree
PROF_1203,SUBJECT:Computation,Teaches
PROF_1203,SUBJECT:Systems Engineering and Computation,Teaches
PROF_1204,ORG:Iversitat Pompeu Fabra,Studied at
PROF_1204,ORG:Abogacía Del Estado,Worked at
PROF_1204,ORG:Court Of Justice Of The European Union,Worked at
PROF_1204,ORG:Del Estado,Worked at
PROF_1204,ORG:European Union And Cooperation,Worked at
PROF_1204,ORG:Ministry Of Foreign Affairs,Worked at
PROF_1204,ORG:Ministry Of Social Rights And Agenda,Worked at
PROF_1204,ORG:Regional Legal Service,Worked at
PROF_1204,LOC:A Coruña,Worked in
PROF_1204,LOC:Barcelona,Worked in
PROF_1204,LOC:Del,Worked in
PROF_1204,LOC:Galicia,Worked in
PROF_1204,LOC:Kingdom Of,Worked in
PROF_1204,LOC:Spain,Worked in
PROF_1204,LOC:Stad,Worked in
PROF_1205,ORG:Big Data,Studied at
PROF_1205,ORG:R &,Studied at
PROF_1205,ORG:University Of Granada,Studied at
PROF_1205,EDU:PhD,Has degree
PROF_1205,SUBJECT:Physics and Mathematics and a PhD in theoretical physics from the University of Granada,Teaches
PROF_1205,SUBJECT:R&D projects in academy and industry,Teaches
PROF_1205,SUBJECT:Statistical Learning and Data Mining and recently he has completed a MS in Financial Engineering,Teaches
PROF_1205,ORG:Cciones Y Auxiliar De Ferrocarriles,Worked at
PROF_1205,ORG:Io Big Data,Worked at
PROF_1205,ORG:Quant Ai Lab,Worked at
PROF_1205,LOC:& D,Worked in
PROF_1205,LOC:Mosa,Worked in
PROF_1206,ORG:Complutense University Of Madrid,Studied at
PROF_1206,ORG:Leiden University,Studied at
PROF_1206,ORG:Universidad Diego Portales,Studied at
PROF_1206,ORG:University Of Navar,Studied at
PROF_1206,ORG:University Of Navarra,Studied at
PROF_1206,EDU:Master in Advanced Studies in Philosophy,Has degree
PROF_1206,EDU:PhD,Has degree
PROF_1206,SUBJECT:Advanced Studies in Philosophy,Teaches
PROF_1206,SUBJECT:Audiovisual Communication,Teaches
PROF_1206,SUBJECT:Navarra,Teaches
PROF_1206,SUBJECT:Philosophy,Teaches
PROF_1207,ORG:Universidad Pontificia Comillas,Studied at
PROF_1207,ORG:Universidad Pontificia De Comillas,Studied at
PROF_1207,EDU:MBA,Has degree
PROF_1207,SUBJECT:Economics and Business Studies,Teaches
PROF_1207,SUBJECT:Finance,Teaches
PROF_1207,ORG:Bestinver S. V.,Worked at
PROF_1207,ORG:E Valora Financial Services Sl,Worked at
PROF_1207,ORG:Foundation A Moverse,Worked at
PROF_1207,ORG:Group Acciona,Worked at
PROF_1207,ORG:Group Banco Sabadell,Worked at
PROF_1207,ORG:Group La Caixa,Worked at
PROF_1207,ORG:Ibersecurities S. V.,Worked at
PROF_1207,ORG:J. P. Morgan,Worked at
PROF_1207,ORG:Lynk Organics,Worked at
PROF_1207,ORG:Vercaixa S. V.,Worked at
PROF_1207,LOC:Latin America,Worked in
PROF_1207,LOC:Madrid,Worked in
PROF_1207,LOC:Spain,Worked in
PROF_1207,LOC:United States,Worked in
PROF_1208,ORG:Mit Sloan School Of Management,Studied at
PROF_1208,ORG:Rotman School Of Management,Studied at
PROF_1208,ORG:Univ. Of Toronto,Studied at
PROF_1208,ORG:Universidad Europea De Madrid,Studied at
PROF_1208,EDU:Master in Artificial Intelligence - Universidad Europea de Madrid,Has degree
PROF_1208,SUBJECT:Action - Univ,Teaches
PROF_1208,SUBJECT:Artificial Intelligence - Universidad Europea de Madrid,Teaches
PROF_1208,SUBJECT:Management,Teaches
PROF_1208,SUBJECT:Toronto - Rotman School of Management,Teaches
PROF_1208,ORG:Byus Machines,Worked at
PROF_1208,ORG:Corporate & Investment Banking,Worked at
PROF_1208,ORG:Customer Funding Desk,Worked at
PROF_1208,ORG:Observatory Of Behavioral Economics,Worked at
PROF_1208,ORG:Rm Desk,Worked at
PROF_1209,ORG:Tics Engineering,Studied at
PROF_1209,ORG:Universidad Politécnica De Madrid,Studied at
PROF_1209,LOC:Spain,Worked in
PROF_1210,ORG:Academic Bac,Studied at
PROF_1210,ORG:Microsoft Academy,Studied at
PROF_1210,ORG:Neural Networks,Studied at
PROF_1210,ORG:Universidad Autónoma de Madrid,Studied at
PROF_1210,EDU:PhD,Has degree
PROF_1210,SUBJECT:Econometrics,Teaches
PROF_1210,ORG:& Market,Worked at
PROF_1210,ORG:Advanced Analytics & Market Research Company,Worked at
PROF_1210,ORG:Coca Cola,Worked at
PROF_1210,ORG:Ibm S. A,Worked at
PROF_1210,ORG:Spss Mr,Worked at
PROF_1210,LOC:Spain,Worked in
PROF_1210,LOC:United Kingdom,Worked in
PROF_1212,ORG:Academic Ba,Studied at
PROF_1212,ORG:And Business,Studied at
PROF_1212,ORG:Massachusetts Institute Of Technology,Studied at
PROF_1212,ORG:Rey Juan Carlos University,Studied at
PROF_1212,EDU:MBA,Has degree
PROF_1212,SUBJECT:Business Administration,Teaches
PROF_1212,SUBJECT:Computer Science and Business Administration,Teaches
PROF_1212,SUBJECT:Technology,Teaches
PROF_1212,ORG:O Labs,Worked at
PROF_1212,ORG:Reto Emprende,Worked at
PROF_1212,LOC:Joband,Worked in
PROF_1212,LOC:Spain,Worked in
PROF_1212,LOC:United States,Worked in
PROF_1213,ORG:University Of Rochester,Worked at
PROF_1213,LOC:Capelhi,Worked in
PROF_1213,LOC:Rochester,Worked in
PROF_1213,LOC:Spain,Worked in
PROF_1213,LOC:Tra,Worked in
PROF_1213,LOC:United States,Worked in
PROF_1214,ORG:Institute For World Economics,Studied at
PROF_1214,ORG:Universidad Autónoma de Madrid,Studied at
PROF_1214,EDU:Ph.D,Has degree
PROF_1214,SUBJECT:Economics,Teaches
PROF_1214,SUBJECT:International Economics and Policy Research,Teaches
PROF_1214,ORG:Ai Economic Analysis,Worked at
PROF_1214,ORG:Bbva Research,Worked at
PROF_1214,ORG:Bbva Research Cross Emerging Markets,Worked at
PROF_1214,ORG:Big Data,Worked at
PROF_1214,ORG:Research Bano Santander,Worked at
PROF_1214,LOC:Asia,Worked in
PROF_1214,LOC:Europe,Worked in
PROF_1214,LOC:Middle East &,Worked in
PROF_1214,LOC:Turkey,Worked in
PROF_1215,EDU:MBA,Has degree
PROF_1215,EDU:MSc,Has degree
PROF_1215,EDU:PhD,Has degree
PROF_1215,SUBJECT:Applied Economics,Teaches
PROF_1215,SUBJECT:Engineering,Teaches
PROF_1215,ORG:Dassault Systmes,Worked at
PROF_1215,ORG:Data Science,Worked at
PROF_1215,ORG:Planning & Analysis,Worked at
PROF_1215,ORG:Renault Nissan Group,Worked at
PROF_1215,ORG:Sbc Bank Continental Europe,Worked at
PROF_1215,ORG:University Of Córdoba,Worked at
PROF_1215,ORG:University Of Sevilla,Worked at
PROF_1215,LOC:France,Worked in
PROF_1215,LOC:Madrid,Worked in
PROF_1215,LOC:Paris,Worked in
PROF_1215,LOC:Spain,Worked in
PROF_1216,ORG:Health & Energy Pre,Worked at
PROF_1216,ORG:Instituto De Ingeniería Del Conocimiento,Worked at
PROF_1216,LOC:Spain,Worked in
PROF_1218,ORG:Beta Gamma Sigma,Studied at
PROF_1218,ORG:Cranfield University,Studied at
PROF_1218,ORG:Mariscal De Ayacucho,Studied at
PROF_1218,ORG:Omega Rho,Studied at
PROF_1218,ORG:Phi Kappa Phi,Studied at
PROF_1218,ORG:Simón Bolívar University,Studied at
PROF_1218,ORG:University Of Maryland,Studied at
PROF_1218,EDU:BSc,Has degree
PROF_1218,EDU:MSc,Has degree
PROF_1218,EDU:PhD,Has degree
PROF_1218,SUBJECT:Business Administration,Teaches
PROF_1218,SUBJECT:Engineering,Teaches
PROF_1218,SUBJECT:Management Science,Teaches
PROF_1218,SUBJECT:Maryland,Teaches
PROF_1218,ORG:Industrial Logistics,Worked at
PROF_1218,ORG:Metro De Caracas,Worked at
PROF_1219,ORG:Hokkaido University,Studied at
PROF_1219,ORG:Iversitat Politcnica De Valncia,Studied at
PROF_1219,SUBJECT:Architecture,Teaches
PROF_1219,ORG:Outernet Global Ltd,Worked at
PROF_1219,ORG:Tanglewood Games,Worked at
PROF_1219,LOC:England,Worked in
PROF_1219,LOC:Grain London,Worked in
PROF_1219,LOC:London,Worked in
PROF_1220,ORG:And Business,Studied at
PROF_1220,ORG:Universidad Autónoma De Madrid,Studied at
PROF_1220,ORG:Universidad Ceu San Pablo,Studied at
PROF_1220,EDU:Bachelor in Business Administration,Has degree
PROF_1220,EDU:Master in Strategic Consulting,Has degree
PROF_1220,EDU:PhD,Has degree
PROF_1220,SUBJECT:Business Administration,Teaches
PROF_1220,SUBJECT:Economic and Business Science,Teaches
PROF_1220,SUBJECT:Strategic Consulting,Teaches
PROF_1220,ORG:Beauty Care Finance,Worked at
PROF_1220,ORG:Coty Inc,Worked at
PROF_1220,ORG:Kimberly Clark,Worked at
PROF_1220,ORG:Procter & Gamble,Worked at
PROF_1220,ORG:Southern Europe,Worked at
PROF_1220,ORG:The Gillette Company,Worked at
PROF_1220,ORG:The Wella Company,Worked at
PROF_1221,ORG:Food Sector,Studied at
PROF_1221,ORG:University Of La Coruña,Studied at
PROF_1221,ORG:University Of Santiago De Compostela,Studied at
PROF_1221,EDU:Master in Business Administration,Has degree
PROF_1221,EDU:PhD,Has degree
PROF_1221,SUBJECT:Business Administration,Teaches
PROF_1221,SUBJECT:Economics and Business Administration,Teaches
PROF_1221,SUBJECT:International Economics,Teaches
PROF_1221,SUBJECT:La Coru,Teaches
PROF_1221,SUBJECT:Santiago de Compostela,Teaches
PROF_1221,ORG:Ab Sugar,Worked at
PROF_1221,ORG:British Sugar Group,Worked at
PROF_1221,ORG:Carera Ebro,Worked at
PROF_1221,ORG:Conservas Calvo,Worked at
PROF_1221,ORG:Zucarera Ebro,Worked at
PROF_1222,ORG:Complutense University Of Madrid,Studied at
PROF_1222,ORG:International Special Events Society,Studied at
PROF_1222,ORG:Meeting Professionals International,Studied at
PROF_1222,ORG:Universidad Pontificia Comillas,Studied at
PROF_1222,ORG:Universidad Pontificia De Comillas,Studied at
PROF_1222,ORG:University Of Information Sciences,Studied at
PROF_1222,EDU:MBA,Has degree
PROF_1222,EDU:PhD,Has degree
PROF_1222,SUBJECT:Information Sciences at the Complutense University of Madrid,Teaches
PROF_1222,SUBJECT:Law from the Universidad Pontificia de Comillas,Teaches
PROF_1222,SUBJECT:MPI,Teaches
PROF_1222,ORG:Banda Btl,Worked at
PROF_1222,ORG:Dia D Impact Marketing,Worked at
PROF_1222,ORG:Havas Group,Worked at
PROF_1222,ORG:La Banda Arnold Worldwide,Worked at
PROF_1222,ORG:La Banda Btl,Worked at
PROF_1222,ORG:Live Communication Agency,Worked at
PROF_1223,ORG:American Production And Inventory Control Society,Studied at
PROF_1223,ORG:Industrial Organization,Studied at
PROF_1223,ORG:Polytechnic University Of Milan,Studied at
PROF_1223,ORG:Universidad Politécnica de Madrid,Studied at
PROF_1223,EDU:MBA,Has degree
PROF_1223,EDU:Master in Telecom with FYCSA,Has degree
PROF_1223,SUBJECT:Industrial Organization,Teaches
PROF_1223,SUBJECT:Milan with Erasmus exchange program,Teaches
